Game_ID,Device_ID,Date_ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_Rating,Daily_Active_Users,Weekly_Active_Users,Monthly_Active_Users,Downloads,Device_Type,Year,Name,Genre,Age,Age_Group,Price_Category,Targated_Audience,
G16404,DV003,DT033,0.01,0,0,0,0.01,4.149742755,4587,28617,56976,726228,Handheld,2012,Ratchet & Clank: Full Frontal Assault,Adventure,23,15-30,Budget,Everyone,
G16405,DV001,DT028,0,0,0.01,0,0.01,2.933831933,12220,15110,50576,388958,Console,2007,Vitamin X,Adventure,24,15-30,Budget,Not Rated,
G16406,DV003,DT028,0,0,0,0,0.01,2.605404317,9348,21091,14867,555046,Handheld,2007,The Wild West,,60,46-60,Premium,Matured(17+),
G16407,DV001,DT035,0,0.01,0,0,0.01,3.909767067,11301,5520,19926,700736,Console,2014,The Amazing Spider-Man 2 (2014),Action,16,15-30,Standard,Not Rated,
G16408,DV001,DT033,0,0,0.01,0,0.01,2.838481175,17420,6944,11541,608938,Console,2012,Saint Seiya Omega: Ultimate Cosmo,Fighting,22,15-30,Standard,Matured(17+),
G16409,DV001,DT028,0,0.01,0,0,0,1.310704461,9764,22008,48089,805661,Console,2007,Sega Rally Revo,Racing,42,31-45,Standard,Everyone,
G16410,DV006,DT029,0,0.01,0,0,0.01,2.270792003,5833,23971,54834,173103,UNKNOWN,2008,Element Girl: Love,,,,,,
G16411,DV002,DT035,0,0,0.01,0,0.01,2.452731919,1546,21465,55302,836062,PC,2014,Sakigake!! Otokojuku - Nihon yo,,,,,,
G16412,DV003,DT034,0.01,0,0,0,0.01,3.408072056,6565,9009,47175,348473,Handheld,2013,Teenage Mutant Ninja Turtles (3DS),Action,40,31-45,Premium,Matured(17+),
G16413,DV005,DT030,0,0,0.01,0,0.01,2.497883066,15668,10280,48330,225313,Mobile,2009,Time Leap,Adventure,0,15-30,Standard,Not Rated,
G16414,DV005,DT027,0,0,0.01,0,0.01,1.368444115,19672,9673,44620,499563,Mobile,2006,The Godfather (JP sales),Action,,31-45,Premium,Everyone,
G16415,DV001,DT032,0.01,0,0,0,0.01,2.80127758,13816,9349,44666,716246,Console,2011,thinkSMART: Chess for Kids,Misc,25,15-30,Standard,Everyone,
G16416,DV001,DT028,0,0,0.01,0,0.01,4.222710236,5837,12721,10869,892356,Console,2007,World Heroes Anthology,,23,15-30,Budget,Not Rated,
G16417,DV002,DT036,0,0,0.01,0,0.01,4.638154116,7536,25118,23301,79880,PC,2015,Chaos,Child,Adventure,24,15-30,Budget,Not Rated
G16418,DV004,DT030,0.01,0,0,0,0.01,3.348327982,7149,9236,26228,827056,,2009,th!nk Logic Trainer,Puzzle,0,15-30,Budget,Teen,
G16419,DV003,DT030,0,0,0.01,0,0.01,4.66783413,19141,11614,37277,905577,Handheld,2009,Tennis no Oji-Sama: Doubles no Oji-Sama - Boys,,,,,,
G16420,DV003,DT028,0,0,0.01,0,0.01,1.212265136,5351,20331,55323,195658,Handheld,2007,Routes PE,Adventure,45,31-45,Budget,Not Rated,
G16421,DV006,DT027,0,0.01,0,0,0.01,4.602225204,18070,9150,27876,414369,UNKNOWN,2006,Winning Eleven: Pro Evolution Soccer 2007,Sports,,31-45,Standard,Everyone,
G16422,DV006,DT030,0,0,0.01,0,0.01,4.102680959,10276,24796,38006,12008,UNKNOWN,2009,Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,Adventure,47,46-60,Budget,Everyone,
G16423,DV003,DT027,0,0,0.01,0,0.01,1.53855499,12864,8198,10807,472610,Handheld,2006,Railfan,,,46-60,Standard,Everyone,
G16424,DV004,DT035,0,0,0.01,0,0.01,4.793342675,14564,19386,39052,808669,,2014,SoniPro,Adventure,0,15-30,Premium,Matured(17+),
G16425,DV001,DT032,0,0,0,0,0.01,1.367437008,2153,14775,14883,779417,Console,2011,Real Crimes: The Unicorn Killer,Puzzle,,15-30,Standard,Not Rated,
G16426,DV005,DT033,0,0,0.01,0,0.01,4.942148768,13999,22352,43901,602766,Mobile,2012,Akatsuki no Goei Trinity,Adventure,42,31-45,Premium,,
G16427,DV001,DT023,0.01,0,0,0,0.01,4.062476634,6621,16145,40045,332895,Console,2002,ESPN NBA 2Night 2002,Sports,25,15-30,Premium,Not Rated,
G16428,DV002,DT040,0.01,0,0,0,0.01,3.27382311,5902,13239,16567,240280,PC,,Virtua Quest,,39,31-45,Budget,Teen,
G16429,DV002,DT032,0.01,0,0,0,0.01,1.904471893,9975,13706,20501,497997,PC,2011,Aladdin Magic Racer,Racing,35,31-45,Standard,Everyone,
G16430,DV003,DT037,0,0.01,0,0,0.01,3.829109209,3128,13167,39496,18050,Handheld,2016,Goat Simulator,Simulation,36,31-45,Standard,,
G16431,DV004,DT035,0,0,0.01,0,0.01,3.080075793,12904,21808,19642,792739,,2014,Golden Time: Vivid Memories,,15,15-30,Budget,Matured(17+),
G16432,DV005,DT037,0,0,0.01,0,0.01,1.0764213,4008,18947,24044,867944,Mobile,2016,Kamigami no Asobi InFinite,Adventure,59,46-60,Standard,Not Rated,
G16433,DV003,DT030,0,0,0.01,0,0.01,2.10108828,9728,12911,13246,780691,Handheld,2009,Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,Adventure,15,15-30,Budget,Everyone,
G16434,DV004,DT028,0,0.01,0,0,0.01,2.700943784,11734,11141,12113,956582,,2007,Clive Barker's Jericho,,38,31-45,Standard,Not Rated,
G16435,DV001,DT031,0,0,0.01,0,0.01,4.995147483,13121,25134,47885,153492,Console,2010,Tenjin Ranman: Happy GO Lucky!!,Adventure,,15-30,Standard,Teen,
G16436,DV001,DT034,0,0,0.01,0,0,2.190993559,15868,26208,34769,496105,Console,2013,Getsuei Gakuen: kou,Adventure,24,15-30,Budget,,
G16437,DV005,DT018,0,0.01,0,0,0.01,4.055255716,6410,28701,36580,699209,Mobile,1997,Worms 2,Strategy,18,15-30,Premium,Teen,
G16438,DV001,DT031,0.01,0,0,0,0.01,3.572935009,17759,18001,46905,194896,Console,2010,The Cages: Pro Style Batting Practice,Sports,16,15-30,Standard,Teen,
G16439,DV001,DT038,0,0,0.01,0,0,1.799048403,7483,14593,34651,532065,Console,2017,Brothers Conflict: Precious Baby,Action,15,15-30,Standard,Matured(17+),
G16440,DV003,DT026,0,0,0.01,0,0.01,1.269280159,11235,29888,34574,655854,Handheld,2005,Shin Sangoku Musou 4 Special,,56,46-60,Premium,Matured(17+),
G16441,DV005,DT032,0,0,0.01,0,0.01,3.559654117,6356,19040,20084,802800,Mobile,2011,Bullet Soul: Tama Tamashii,Shooter,23,15-30,Standard,Not Rated,
G16442,DV004,DT028,0,0,0.01,0,0.01,3.351781505,9544,9489,40287,814002,,2007,G1 Jockey 4 2007,Sports,57,46-60,Budget,Matured(17+),
G16443,DV003,DT026,0,0,0.01,0,0.01,1.408542947,18305,7846,40937,576764,Handheld,2005,Colin McRae Rally 2005 plus,Racing,50,46-60,Premium,Teen,
G16444,DV003,DT035,0,0,0.01,0,0.01,4.343155733,3919,28310,47630,422781,Handheld,2014,Heart no Kuni no Alice: Wonderful Twin World,,24,15-30,Budget,Everyone,
G16445,DV002,DT029,0.01,0,0,0,0.01,3.975582178,18715,13071,12203,93730,PC,2008,Madagascar: Escape 2 Africa,Action,,31-45,Budget,Everyone,
G16446,DV004,DT025,0.01,0,0,0,0.01,1.460870108,6358,26621,50293,254430,,2004,Wade Hixton's Counter Punch,Sports,32,31-45,Standard,Teen,
G16447,DV001,DT029,0,0,0.01,0,0.01,2.241020129,18082,24219,10472,809238,Console,2008,Junjou Romanchika: Koi no Doki Doki Daisakusen,Adventure,0,15-30,Standard,Everyone,
G16448,DV005,DT024,0,0.01,0,0,0.01,4.437869895,15445,29376,57971,985425,Mobile,2003,Legacy of Kain: Defiance,Action,24,15-30,Budget,Teen,
G16449,DV001,DT037,0,0.01,0,0,0.01,3.889312158,15743,15049,35730,636186,Console,2016,Assassin's Creed Chronicles,Action,45,31-45,Budget,Everyone,
G16450,DV003,DT030,0,0.01,0,0,0.01,3.149864325,17096,29334,26701,99978,Handheld,2009,King's Bounty: Armored Princess,Role-Playing,41,31-45,Budget,Matured(17+),
G16451,DV005,DT032,0,0.01,0,0,0.01,4.084929051,12029,27963,26808,93081,Mobile,2011,Hyperdimension Neptunia mk2,Action,24,15-30,Budget,Not Rated,
G16452,DV003,DT035,0,0,0.01,0,0,4.887450602,6908,8456,30776,782851,Handheld,2014,Shin Koihime Musou: Otome Taisen * Sangokushi Engi,Adventure,,46-60,Standard,Everyone,
G16453,DV005,DT036,0,0.01,0,0,0.01,3.064524682,14468,10042,26613,544195,Mobile,2015,Rugby League Live 3,Action,46,46-60,Premium,Everyone,
G16454,DV001,DT035,0,0.01,0,0,0.01,1.372334643,15108,14997,46218,18829,Console,2014,Winx Club: Saving Alfea,Action,,46-60,Standard,Teen,
G16455,DV002,DT029,0,0,0.01,0,0.01,3.976521493,14635,22496,44228,899237,PC,2008,Heart no Kuni no Alice,Adventure,31,31-45,Premium,Not Rated,
G16456,DV006,DT028,0,0,0.01,0,0.01,3.562721345,11847,5734,58821,584213,UNKNOWN,2007,Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,Fighting,19,15-30,Premium,Not Rated,
G16457,DV005,DT036,0,0,0.01,0,0.01,4.048646282,14678,21645,58217,312270,Mobile,2015,Art Academy: Home Studio,Misc,21,15-30,Standard,Everyone,
G16458,DV004,DT029,0,0,0.01,0,0.01,3.309584178,10087,5188,11693,213356,,2008,Juggler DS,Misc,22,15-30,Free,Not Rated,
G16459,DV002,DT029,0,0,0.01,0,0.01,2.717590286,2546,20251,13577,410729,PC,2008,Katekyoo Hitman Reborn! Kindan no Yami no Delta,Action,44,31-45,Budget,,
G16460,DV004,DT036,0,0.01,0,0,0.01,1.187536012,10567,6333,13602,451610,,2015,Rugby World Cup 2015,Sports,28,15-30,Standard,Teen,
G16461,DV003,DT036,0,0.01,0,0,0.01,1.061307378,5699,17072,51769,993794,Handheld,2015,Horse Life 4: My Horse,,,,,,
G16462,DV002,DT022,0.01,0,0,0,0.01,1.164574574,17293,22933,38010,415283,PC,2001,Razor Freestyle Scooter,Sports,28,15-30, ,Not Rated,
G16463,DV003,DT032,0.01,0,0,0,0.01,3.290282933,15426,5894,23756,98049,Handheld,2011,Outdoors Unleashed: Alaska 3D,Sports,24,15-30,Budget,Not Rated,
G16464,DV001,DT029,0,0,0.01,0,0.01,3.940726468,11845,26615,49559,153592,Console,2008,Vitamin Y,Adventure,21,15-30,Budget,Matured(17+),
G16465,DV003,DT023,0.01,0,0,0,0,3.149385827,7011,12376,36851,123447,Handheld,2002,Egg Mania: Eggstreme Madness,,21,15-30,Premium,Everyone,
G16466,DV006,DT029,0,0.01,0.01,0,0.01,1.851935174,2582,12824,16789,369194,UNKNOWN,2008,Help Wanted: 50 Wacky Jobs (jp sales),Simulation,30,15-30,Standard,Not Rated,
G16467,DV005,DT028,0,0,0.01,0,0.01,3.729776468,12105,12478,40102,866407,Mobile,2007,Magicians Academy,,55,46-60,Premium,,
G16468,DV001,DT030,0,0,0.01,0,0.01,1.253882048,1071,22134,10850,136599,Console,2009,Memories Off #5: Togireta Film,Adventure,37,31-45,Budget,Not Rated,
G16469,DV002,DT034,0,0,0.01,0,0.01,4.978320712,11447,5450,22943,324693,PC,2013,Exstetra,Role-Playing,20,15-30,Budget,Matured(17+),
G16470,DV001,DT030,0,0,0.01,0,0.01,3.563576293,6534,17328,20996,330880,Console,2009,Lucian Bee's: Resurrection Supernova,Adventure,26,15-30,Standard,,
G16471,DV003,DT035,0,0,0.01,0,0.01,3.10903573,11463,22071,19258,454280,Handheld,2014,Amnesia Later,Misc,32,31-45,Budget,Teen,
G16472,DV001,DT036,0,0.01,0,0,0.01,2.029093383,4796,14113,23020,512808,Console,2015,MotoGP 15,Racing,17,15-30,Standard,Teen,
G16473,DV003,DT037,0,0,0.01,0,0.01,3.918695908,1638,26056,18597,452408,Handheld,2016,Azure Striker Gunvolt: Striker Pack,Action,25,15-30,Budget,Matured(17+),
G16474,DV006,DT029,0,0,0.01,0,0.01,4.546857085,12165,9681,43611,257107,UNKNOWN,2008,Captain Rainbow,,28,15-30,Budget,Everyone,
G16475,DV005,DT037,0,0.01,0,0,0.01,1.147694594,9317,9586,35855,407210,Mobile,2016,Total War Attila: Tyrants & Kings,Strategy,30,15-30,Standard,Everyone,
G16476,DV002,DT024,0.01,0,0,0,0.01,1.772534978,4234,24951,18540,794255,PC,2003,Space Raiders,,27,15-30,Budget,Matured(17+),
G16477,DV005,DT032,0,0,0.01,0,0.01,4.240105169,1910,16511,13110,392405,Mobile,2011,DoDonPachi Daifukkatsu: Black Label,Shooter,21,15-30,Standard,Not Rated,
G16478,DV002,DT036,0,0,0.01,0,0.01,1.259190386,15371,22126,33973,269738,PC,2015,Shinobi,,,,,,
G16479,DV004,DT031,0,0,0.01,0,0.01,4.162675825,1925,22928,11774,283613,,2010,Ishin no Arashi: Shippuu Ryuumeden,Strategy,15,15-30,Standard,Everyone,
G16480,DV002,DT030,0,0.01,0,0,0.01,1.468293939,19271,28660,58935,703793,PC,2009,Agatha Christie: Peril at End House,Adventure,0,31-45,Standard,Teen,
G16481,DV005,DT033,0,0,0.01,0,0.01,1.280548633,13548,26719,41960,644075,Mobile,2012,Muv-Luv Alternative,Simulation,23,15-30,Standard,Everyone,
G16482,DV005,DT032,0,0,0.01,0,0.01,3.582220685,15772,10763,14255,508314,Mobile,2011,Dengeki Gakuen RPG: Cross of Venus Special,Role-Playing,43,31-45,Standard,Not Rated,
G16483,DV005,DT033,0.01,0,0,0,0.01,4.220453158,12804,16824,54715,791043,Mobile,2012,Dragon Ball Z for Kinect,Fighting,16,15-30,Standard,Everyone,
G16484,DV001,DT028,0,0.01,0,0,0.01,4.515580551,5233,13736,51594,666290,Console,2007,Hospital Tycoon,Strategy,30,15-30,Premium,Everyone,
G16485,DV002,DT029,0.01,0,0,0,0.01,1.270648006,4269,23186,28237,252172,PC,2008,Smart Boy's Winter Wonderland,Misc,27,15-30,Standard,Not Rated,
G16486,DV003,DT033,0,0,0.01,0,0.01,2.957095435,15708,28367,27423,941547,Handheld,2012,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,Action,58,46-60,Budget,Teen,
G16487,DV006,DT028,0,0,0.01,0,0.01,1.526028266,7249,24654,36606,549648,UNKNOWN,2007,Case Closed: One Truth Prevails,Adventure,,15-30,Standard,Everyone,
G16488,DV001,DT031,0,0,0.01,0,0.01,3.307495273,11721,9261,52237,36387,Console,2010,Slotter Mania P: Tetsuya Shinjuku vs Ueno,Misc,38,31-45,Standard,Everyone,
G16489,DV003,DT029,0,0,0.01,0,0.01,2.112652464,7180,21915,30405,156918,Handheld,2008,Bomberman,Puzzle,,46-60,Free,Not Rated,
G16490,DV003,DT027,0.01,0,0,0,0.01,2.910002771,10259,20493,40820,492095,Handheld,2006,Micro Machines V4,Racing,39,31-45,Standard,Matured(17+),
G16491,DV005,DT029,0,0,0,0,0.01,4.204253118,11142,19682,52929,621624,Mobile,2008,SBK Superbike World Championship,Racing,26,15-30,Standard,Not Rated,
G16492,DV002,DT029,0,0.01,0,0,0.01,3.778328515,15022,29973,30260,374600,PC,2008,Summer Athletics,Sports,30,15-30,Premium,Everyone,
G16493,DV005,DT029,0,0,0.01,0,0,3.887268459,11115,10508,41788,451065,Mobile,2008,Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,Misc,28,15-30, ,Teen,
G16494,DV003,DT040,0,0.01,0,0,0.01,3.893208441,8386,22243,41029,676165,Handheld,,The Smurfs,Action,24,15-30,Budget,Matured(17+),
G16495,DV001,DT035,0,0.01,0,0,0.01,4.206011738,6629,13538,31875,674384,Console,2014,Legends of Oz: Dorothy's Return,Puzzle,43,31-45,Budget,Matured(17+),
G16496,DV001,DT033,0,0,0.01,0,0.01,1.889528846,10677,23010,40016,184684,Console,2012,Unending Bloody Call,,29,15-30,Premium,Matured(17+),
G16497,DV006,DT032,0,0,0.01,0,0.01,3.607783482,5986,18493,49422,160632,UNKNOWN,2011,Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,Strategy,,15-30,Premium,,
G16498,DV001,DT026,0.01,0,0,0,0.01,3.150123787,14426,26577,57877,341626,Console,2005,Snood 2: On Vacation,Puzzle,,15-30,Budget,Matured(17+),
G16499,DV002,DT027,0.01,0,0,0,0.01,2.443710226,11241,25017,18443,844325,PC,2006,The Land Before Time: Into the Mysterious Beyond,,22,15-30, ,Matured(17+),
G16500,DV001,DT036,0,0,0.01,0,0.01,2.133672996,18083,25789,43764,291074,Console,2015,Irotoridori no Sekai: World's End Re-Birth,Action,31,31-45,Standard,Teen,
G16501,DV004,DT035,0,0,0.01,0,0.01,2.958566766,5007,13950,47358,508104,,2014,Satomi Hakkenden: Hachi Tamanoki,,,31-45, ,Teen,
G16502,DV002,DT031,0.01,0,0,0,0.01,4.273708931,5061,14741,49420,662952,PC,2010,Transformers: War for Cybertron (XBox 360,,,,,,
G16503,DV003,DT029,0,0,0.01,0,0.01,2.070421418,4636,19697,15722,776383,Handheld,2008,Naraku no Shiro,Adventure,19,15-30,Free,Everyone,
G16504,DV005,DT032,0,0,0.01,0,0.01,2.230814989,10042,29897,52588,511619,Mobile,2011,Shinigami to Shoujo,Adventure,44,31-45,Standard,Teen,
G16505,DV001,DT027,0,0,0.01,0,0.01,4.692201075,13402,10127,22962,69387,Console,2006,Mystereet,Adventure,41,31-45, ,Everyone,
G16506,DV001,DT035,0,0,0,0,0.01,2.330305549,10838,24267,30227,339075,Console,2014,Rabbids Invasion: The Interactive TV Show,Misc,44,31-45,Budget,Matured(17+),
G16507,DV002,DT020,0.01,0,0,0,0.01,3.980186133,17023,20762,29991,569257,PC,1999,Samurai Shodown: Warrios Rage,Fighting,45,31-45,Premium,,
G16508,DV005,DT034,0,0,0.01,0,0.01,3.978681982,2735,29456,38827,118486,Mobile,2013,Romeo Vs. Juliet,,45,31-45,Standard,Everyone,
G16509,DV001,DT029,0,0.01,0,0,0.01,1.560179963,1952,24353,53608,491075,Console,2008,The Rise of the Argonauts,Role-Playing,43,31-45,Standard,Not Rated,
G16510,DV002,DT030,0,0.01,0,0,0.01,2.622405813,2182,18113,37173,547212,PC,2009,Trine,Action,0,15-30,Free,Everyone,
G16511,DV002,DT028,0,0,0.01,0,0.01,1.184944935,16682,28908,25027,511602,PC,2007,Palais de Reine,Strategy,,15-30,Budget,Teen,
G16512,DV004,DT030,0,0.01,0,0,0.01,1.702359513,7992,24972,25633,195642,,2009,Pony Friends 2,Simulation,26,15-30,Standard,Not Rated,
G16513,DV005,DT033,0.01,0,0,0,0.01,4.86814542,12244,13476,39939,388811,Mobile,2012,Balloon Pop 2,Puzzle,15,15-30,Free,Teen,
G16514,DV003,DT027,0,0.01,0,0,0.01,2.207630842,9699,9528,40698,607295,Handheld,2006,Deal or No Deal,,18,15-30, ,Everyone,
G16515,DV002,DT029,0,0,0.01,0,0.01,4.225155436,12585,11854,45667,624245,PC,2008,National Geographic Panda (JP sales),Simulation,24,15-30,Premium,Not Rated,
G16516,DV005,DT029,0,0,0.01,0,0.01,4.503502974,14831,17593,10727,177718,Mobile,2008,Knights in the Nightmare: DHE Series Special Pack,Role-Playing,0,31-45,Budget,Not Rated,
G16517,DV003,DT033,0,0,0.01,0,0.01,1.539366558,14205,10497,32704,57802,Handheld,2012,DJ Max Technika Tune,Misc,29,15-30,Budget,Matured(17+),
G16518,DV001,DT028,0,0.01,0,0,0.01,1.161035432,14668,21148,11463,413040,Console,2007,Teenage Mutant Ninja Turtles,Action,30,15-30,Budget,Everyone,
G16519,DV005,DT021,0.01,0,0,0,0.01,2.913182517,13557,25963,33024,123907,Mobile,2000,Crossroad Crisis,Puzzle,18,15-30,Premium,Matured(17+),
G16520,DV005,DT035,0,0,0.01,0,0.01,4.517213756,16454,26514,12243,87955,Mobile,2014,Bakumatsu Rock: Ultra Soul,Misc,57,46-60,Budget,Teen,
G16521,DV006,DT027,0,0,0.01,0,0.01,2.290288365,3926,13259,30746,459174,UNKNOWN,2006,Tengai Makyo: Dai Yon no Mokushiroku,Role-Playing,26,15-30,Free,Everyone,
G16522,DV003,DT033,0,0,0.01,0,0.01,1.252042693,19713,12673,42626,887587,Handheld,2012,Akatsuki no Goei Trinity,Adventure,42,31-45,Premium,,
G16523,DV003,DT024,0.01,0,0,0,0.01,1.644684458,5215,13719,13411,764201,Handheld,2003,Karnaaj Rally,,34,31-45,Premium,Everyone,
G16524,DV003,DT027,0,0,0.01,0,0.01,2.897401867,19750,5707,20003,18681,Handheld,2006,Style Book: Cinnamoroll,Misc,22,15-30,Premium,Everyone,
G16525,DV002,DT029,0,0,0.01,0,0.01,3.043842468,7482,20780,19332,52321,PC,2008,Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,Adventure,24,15-30,Standard,Everyone,
G16526,DV005,DT029,0,0,0.01,0,0.01,2.466207257,11068,17767,14636,819927,Mobile,2008,Blazer Drive,Role-Playing,38,31-45,Premium,Teen,
G16527,DV004,DT034,0,0,0.01,0,0.01,1.24357004,17657,24801,50757,443258,,2013,Onigokko! Portable,Adventure,22,15-30,Budget,Matured(17+),
G16528,DV005,DT029,0,0,0.01,0,0.01,3.67426314,16280,19003,15795,693660,Mobile,2008,Hoshizora no Comic Garden,Adventure,34,31-45,Budget,Teen,
G16529,DV003,DT036,0,0,0.01,0,0.01,1.214754467,13191,16172,40005,18218,Handheld,2015,Kiniro no Corda 3,Adventure,46,46-60, ,Matured(17+),
G16530,DV001,DT030,0,0,0.01,0,0,2.358295663,14188,25988,25478,809198,Console,2009,Hirameki Action: Chibikko Wagyan no Daiki na Bouken,Action,52,46-60,Budget,Teen,
G16531,DV002,DT037,0,0.01,0,0,0.01,1.530453639,19094,26170,58879,825175,PC,2016,Sébastien Loeb Rally Evo,,17,15-30,Standard,,
G16532,DV001,DT037,0,0.01,0,0,0.01,3.981168439,7004,17009,47160,787254,Console,2016,Hitman (2016),Action,22,15-30,Budget,Teen,
G16533,DV001,DT032,0,0.01,0,0,0.01,2.941520997,15071,12211,44482,527390,Console,2011,STORM: Frontline Nation,Strategy,16,15-30, ,Matured(17+),
G16534,DV005,DT032,0,0,0.01,0,0.01,4.41179325,4777,7062,14969,618795,Mobile,2011,Metal Gear Solid HD Edition,Action,31,31-45,Free,Not Rated,
G16535,DV005,DT033,0,0,0.01,0,0.01,3.042112447,5184,7592,58889,922646,Mobile,2012,Time Travelers,Adventure,18,15-30,Budget,Matured(17+),
G16536,DV003,DT034,0,0,0.01,0,0.01,4.167210475,7880,9533,59562,787265,Handheld,2013,Mushi Bugyou,,36,31-45,Standard,Teen,
G16537,DV001,DT032,0,0.01,0,0,0.01,2.327164445,4262,5003,48118,601136,Console,2011,Patrician IV: Gold Edition,Misc,29,15-30,Budget,Teen,
G16538,DV005,DT033,0.01,0,0,0,0.01,2.49842923,4238,20943,35178,656959,Mobile,2012,Transformers: Fall of Cybertron,Action,16,15-30,Standard,Teen,
G16539,DV003,DT028,0.01,0,0,0,0.01,4.113271797,18126,19160,50158,358755,Handheld,2007,Sea Monsters: A Prehistoric Adventure,Adventure,16,15-30,Budget,Not Rated,
G16540,DV001,DT030,0,0.01,0,0,0.01,2.178926117,10990,22840,25934,222374,Console,2009,Spore Galactic Adventures,Strategy,28,15-30,Budget,Matured(17+),
G16541,DV001,DT030,0,0.01,0,0,0.01,3.479872557,16072,20768,30976,550769,Console,2009,15 Days,Adventure,,15-30,Budget,Everyone,
G16542,DV005,DT029,0,0,0.01,0,0.01,1.303750411,13485,20621,45186,246312,Mobile,2008,Battle Fantasia,,,15-30,Standard,Everyone,
G16543,DV003,DT036,0,0,0.01,0,0.01,4.524284156,11694,27778,27694,532631,Handheld,2015,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,Misc,0,31-45,Free,Matured(17+),
G16544,DV003,DT032,0,0.01,0,0,0.01,1.49586183,13597,19909,14862,276021,Handheld,2011,Driving Simulator 2011,Racing,16,15-30,Standard,,
G16545,DV006,DT028,0,0,0.01,0,0.01,1.733502363,18321,15449,13487,450226,UNKNOWN,2007,Imagine Figure Skater (JP sales),Sports,29,15-30,Premium,Matured(17+),
G16546,DV001,DT032,0,0,0,0,0.01,1.160523113,7306,6526,12054,169843,Console,2011,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,Puzzle,16,15-30,Premium,Everyone,
G16547,DV001,DT033,0,0,0.01,0,0.01,4.817773305,14716,8464,53691,17118,Console,2012,Hyakki Yagyou Kaidan Romance,Action,20,15-30,Standard,Everyone,
G16548,DV001,DT027,0.01,0,0,0,0.01,3.754166991,12585,14827,18049,857008,Console,2006,Bookworm Deluxe,Puzzle,16,15-30,Premium,Not Rated,
G16549,DV006,DT036,0,0,0.01,0,0.01,1.056905849,11220,28180,33459,810483,UNKNOWN,2015,Hakuoki: Reimeiroku - Omouhase Kara,Action,27,15-30,Budget,Everyone,
G16550,DV005,DT022,0.01,0,0,0,0.01,3.791005619,9250,10144,55590,508106,Mobile,2001,E.T. The Extra-Terrestrial,Action,21,15-30,Budget,Everyone,
G16551,DV006,DT037,0,0,0.01,0,0.01,2.647228933,11583,27870,19458,43887,UNKNOWN,2016,God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,Action,44,31-45,Budget,,
G16552,DV004,DT030,0,0,0.01,0,0.01,3.550313394,8061,15894,32087,529587,,2009,Sweet Honey Coming,Adventure,16,15-30,Standard,Teen,
G16553,DV005,DT028,0,0,0.01,0,0.01,4.097301814,16134,15905,40366,780145,Mobile,2007,Mahou Sensei Negima!? Neo-Pactio Fight!!,Fighting,57,46-60,Standard,Not Rated,
G16554,DV002,DT035,0,0.01,0,0,0.01,4.391848294,14639,12378,28635,580851,PC,2014,Bound By Flame,Role-Playing,36,31-45,Standard,Teen,
G16555,DV001,DT016,0.01,0,0,0,0.01,4.773863397,5586,27337,46137,685199,Console,1995,Psychic Detective,Adventure,35,31-45,Budget,Matured(17+),
G16556,DV004,DT037,0,0.01,0,0,0.01,3.707493151,11167,5498,25650,289691,,2016,Codename: Panzers Complete Collection,Strategy,26,15-30,Premium,,
G16557,DV004,DT023,0.01,0,0,0,0.01,1.464971565,6977,13005,21743,484586,,2002,Super Robot Taisen: Original Generation,Role-Playing,25,15-30,Budget,Teen,
